id,created,subject,posts_count,forum_id,
3870,2017-03-12 17:24:59.349736 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3161,2017-03-07 13:01:15.627672 +07:00,美国办理!!USC毕业证书文凭Q_微信729926040_南加利福尼亚大学毕业证成绩单*购买美国大学文凭学位证书全套制作*真实学历认证*回（归）国人员证明*制造美国假文凭假毕业证原版1:1,2,144,
3304,2017-03-07 15:45:44.374009 +07:00,利物浦大学学历文凭Q/微86614733【UOL毕业证书成绩单】利物浦大学学历学位认证/英国学位证University of Liverpool,1,144,
3525,2017-03-08 06:26:50.474465 +07:00,新南威尔士大学毕业证Q/微86614733办理UNSW毕业证成绩单#澳洲UNSW教育部认证#新南威尔士大学学历学位认证University of New South Wales,1,144,
3159,2017-03-07 13:01:00.260472 +07:00,美国办理!!TAMU毕业证书文凭Q_微信729926040_德克萨斯州农工大学毕业证成绩单*购买美国大学文凭学位证书全套制作*真实学历认证*回（归）国人员证明*制造美国假文凭假毕业证原版1:1,2,144,
3290,2017-03-07 15:17:05.238364 +07:00,【加拿大文凭制作*尼亚加拉学院毕业文凭学位证书】Q/微信729926040尼亚加拉学院毕业证成绩单办理真实学历学位认证*加拿大假文凭假毕业证成绩单原版一比一制作Niagara College,1,144,
3297,2017-03-07 15:20:50.180036 +07:00,萨尔茨堡大学毕业证｜萨尔茨堡大学文凭认证｜Q/微信1534584698｜奥地利学士硕士学历学历咨询｜奥地利大学成绩单|理学历文凭公证认证|offer Universit?t Salzburg,1,144,
1342,2016-12-30 17:22:39.486449 +07:00,Greetings from China!,16,127,
3162,2017-03-07 13:01:22.196255 +07:00,美国办理!!ASU毕业证书文凭Q_微信729926040_亚利桑那州立大学毕业证成绩单*购买美国大学文凭学位证书全套制作*真实学历认证*回（归）国人员证明*制造美国假文凭假毕业证原版1:1,2,144,
3154,2017-03-07 13:00:02.409669 +07:00,美国办理!!UMich毕业证书文凭Q_微信729926040_密歇根大学安娜堡分校毕业证成绩单*购买美国大学文凭学位证书全套制作*真实学历认证*回（归）国人员证明*制造美国假文凭假毕业证原版1:1,2,144,
3323,2017-03-07 15:52:28.380407 +07:00,埃塞克斯大学学历文凭Q/微86614733【Essex毕业证书成绩单】埃塞克斯大学学历学位认证/英国学位证 University of Essex,1,144,
3319,2017-03-07 15:51:58.821515 +07:00,"办英国文凭毕业证认证Q/微信707091118皇家霍洛威大学RHUL文凭毕业证成绩单#英国学历认证 Royal Holloway, University of London",1,144,
3288,2017-03-07 15:07:53.666015 +07:00,CSU毕业证｜CSU文凭认证｜Q微信1534584698★CSU文凭咨询★CSU查尔斯特大学学历认证公证｜CSU成绩单｜offerCharles Sturt University,2,144,
3315,2017-03-07 15:51:12.375257 +07:00,办英国文凭毕业证认证Q/微信707091118伦敦城市大学文凭毕业证成绩单#英国学历认证 City University London,1,144,
3312,2017-03-07 15:50:32.913819 +07:00,办英国文凭毕业证认证Q/微信707091118温切斯特大学文凭毕业证成绩单#英国学历认证 University of Winchester,1,144,
3309,2017-03-07 15:46:10.040838 +07:00,安格利亚鲁斯金大学学历文凭Q/微86614733【ARU毕业证书成绩单】安格利亚鲁斯金大学学历学位认证/英国学位证Anglia Ruskin University,1,144,
3170,2017-03-07 14:16:35.945398 +07:00,TRU毕业证|汤姆逊大学文凭认证|Q微信1534584698|TRU本科研究生文凭学历|TRU学历学位认证|汤姆逊大学学历公证|offerThompson Rivers University,1,144,
2651,2017-02-07 09:37:38.261894 +07:00,"Managing by Accountability Communication, Organization",1,14,
3874,2017-03-12 17:26:54.689425 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3146,2017-03-07 12:55:29.533243 +07:00,美国办理!!UF毕业证书文凭Q_微信729926040_佛罗里达大学毕业证成绩单*购买美国大学文凭学位证书全套制作*真实学历认证*回（归）国人员证明*制造美国假文凭假毕业证原版1:1,2,144,
3324,2017-03-07 15:52:29.186547 +07:00,办英国文凭毕业证认证Q/微信707091118英国约克大学York文凭毕业证成绩单#英国学历认证 University of York,1,144,
3149,2017-03-07 12:58:21.677109 +07:00,美国办理!!OSU毕业证书文凭Q_微信729926040_俄亥俄州立大学毕业证成绩单*购买美国大学文凭学位证书全套制作*真实学历认证*回（归）国人员证明*制造美国假文凭假毕业证原版1:1,2,144,
3538,2017-03-08 06:29:03.206383 +07:00,昆士兰科技大学毕业证Q/微86614733办理QUT毕业证成绩单#澳洲QUT教育部认证#昆士兰科技大学学历学位认证Queensland University of Technology,1,144,
3320,2017-03-07 15:52:12.248753 +07:00,办英国文凭毕业证认证Q/微信707091118萨里大学文凭毕业证成绩单#英国学历认证 University of Surrey,1,144,
3163,2017-03-07 13:01:28.750826 +07:00,美国办理!!UW毕业证书文凭Q_微信729926040_华盛顿大学毕业证成绩单*购买美国大学文凭学位证书全套制作*真实学历认证*回（归）国人员证明*制造美国假文凭假毕业证原版1:1,2,144,
3518,2017-03-08 00:35:55.890975 +07:00,"Buy High Quality Fake/Real passports,driving licenses,Visas,ID Cards,Certificates etc (globalsuperdocuments@gmail.com)",2,144,
3316,2017-03-07 15:51:20.967271 +07:00,办英国文凭毕业证认证Q/微信707091118雷丁大学文凭毕业证成绩单#英国学历认证 University of Reading,1,144,
3130,2017-03-07 09:25:41.405183 +07:00,澳洲La Trobe毕业证Q/微信834065630办拉筹伯大学毕业证La Trobe文凭成绩单学历认证 La Trobe University,2,144,
3291,2017-03-07 15:18:07.594178 +07:00,【加拿大文凭制作*毕业文凭学位证书】Q/微信729926040亚岗昆学院毕业证成绩单办理真实学历学位认证*加拿大假文凭假毕业证成绩单原版一比一制作Algonquin College,1,144,
3766,2017-03-10 07:04:11.325318 +07:00,买澳洲毕业证加QQ微信：744043126，澳洲买文凭办Melbourne毕业证，成绩单墨尔本大学Melbourne毕业证学历认证文凭The University of Melbourne,1,144,
3285,2017-03-07 15:07:46.541985 +07:00,ECU毕业证｜ECU文凭认证｜信1534584698★ECU文凭咨询★理ECU学历认证公证｜ECU成绩单｜offerEdith Cowan University,2,144,
3313,2017-03-07 15:50:51.170880 +07:00,办英国文凭毕业证认证Q/微信707091118斯旺西大学文凭毕业证成绩单#英国学历认证 Swansea University,1,144,
3352,2017-03-07 15:53:16.008826 +07:00,Soton文凭南安毕业证南安普顿大学毕业证成绩单办理英国南安普顿文凭学历认证Q微786161891,1,144,
3305,2017-03-07 15:45:49.316959 +07:00,曼彻斯特大学学历文凭Q/微86614733【UM毕业证书成绩单】曼彻斯特大学学历学位认证/英国学位证The University of Manchester,1,144,
3295,2017-03-07 15:20:32.282688 +07:00,格拉茨医科大学毕业证｜格拉茨医科大学文凭认证｜Q/微信1534584698｜奥地利学士硕士学历学历咨询｜奥地利大学成绩单|理学历文凭公证认证|offer,1,144,
4979,2017-04-24 13:00:10.115699 +07:00,black and white = gray,1,15,
4900,2017-04-15 15:05:23.422447 +07:00,"Purchase high quality  fake and real passports,id cards,driver license online",1,144,
3057,2017-03-04 23:01:35.936498 +07:00,"Buy Passports,Driving License,ID Cards,Visa,Diploma,IELTS,TOEFL,GRE,GMAT,SAT etc ....  lusong255@gmail.com",2,144,
2586,2017-02-02 21:35:56.585278 +07:00,有中国人吗？,12,127,
2358,2017-01-23 23:41:57.186887 +07:00,UWB-based Fibre-Optical Technology,1,22,
3171,2017-03-07 14:16:37.452657 +07:00,U of T毕业证|多伦多大学文凭认证|Q微信1534584698|多伦多大学本科研究生文凭学历|U of T学历学位认证|多伦多大学学历公证|offerUniversity of Toronto,1,144,
3177,2017-03-07 14:16:46.691244 +07:00,Guelph贵湖大学毕业证|圭尔夫大学文凭认证|Q微信1534584698|圭尔夫大学本科研究生文凭学历|Guelph学历学位认证|圭尔夫大学学历公证|圭尔夫大学offerUniversity of Guelph,1,144,
3176,2017-03-07 14:16:45.198218 +07:00,MMU毕业证|麦克马斯特大学文凭认证|Q微信1534584698|MMU本科研究生文凭学历|MMU学历学位认证|麦克马斯特大学学历公证|麦克马斯特大学offerMcMaster University,1,144,
3179,2017-03-07 14:17:41.609920 +07:00,BU毕业证|布鲁克大学文凭认证|Q微信1534584698|布鲁克大学本科研究生文凭学历|BU学历学位认证|布鲁克大学学历公证|皇后大学offerBrock University,1,144,
377,2016-12-21 04:46:09.491564 +07:00,Official Documents,7,14,
82,2016-12-18 04:56:48.577000 +07:00,AMERICA.SPACE POSTING RULES,16,129,
3172,2017-03-07 14:16:39.171671 +07:00,YU毕业证|约克大学文凭认证|Q微信1534584698|约克大学本科研究生文凭学历|YU学历学位认证|约克大学学历公证|约克大学offerYork University,1,144,
3168,2017-03-07 14:16:32.912092 +07:00,UV毕业证|维多利亚大学文凭认证|Q微信1534584698|维多利亚大学本科研究生文凭学历|UV学历学位认证|维多利亚大学学历公证|维多利亚大学offerUniversity of Victoria,1,144,
3268,2017-03-07 15:06:19.203400 +07:00,VU毕业证｜VU文凭认证｜Q微信1534584698★VU文凭咨询★VU维多利亚大学学历认证公证｜VU成绩单｜offerVictoria University,1,144,
3166,2017-03-07 14:14:03.665338 +07:00,SFU毕业证|西蒙菲莎大学文凭认证|Q微信1534584698|SFU本科研究生文凭学历|SFU学历学位认证|西蒙菲莎大学学历公证|西蒙菲莎大学offerSimon Fraser University,1,144,
3167,2017-03-07 14:15:57.746633 +07:00,SMU毕业证|圣玛丽大学文凭认证|Q微信1534584698|SMU本科研究生文凭学历|SMU学历学位认证|圣玛丽大学学历公证|圣玛丽大学offerSaint Mary's University,1,144,
3175,2017-03-07 14:16:44.447068 +07:00,UW毕业证|滑铁卢大学文凭认证|Q微信1534584698|滑铁卢大学本科研究生文凭学历|UW学历学位认证|滑铁卢大学学历公证|滑铁卢大学offerUniversity of Waterloo,1,144,
3178,2017-03-07 14:17:40.332677 +07:00,Manitoba毕业证|曼尼托巴大学文凭认证|Q微信1534584698|曼尼托巴大学本科研究生文凭学历|Manitoba学历学位认证|曼尼托巴大学学历公证|曼尼托巴大学offerUniversity of Manitoba,1,144,
3169,2017-03-07 14:16:34.599963 +07:00,KPU毕业证|昆特兰理工大学文凭认证|Q微信1534584698|KPU本科研究生文凭学历|KPU学历学位认证|昆特兰理工大学学历公证|昆特兰理工大学offerKwantlen Polytechnic University,1,144,
3173,2017-03-07 14:16:40.617716 +07:00,uOttawa毕业证|渥太华大学文凭认证|Q微信1534584698|渥太华大学本科研究生文凭学历|uOttawa学历学位认证|渥太华大学学历公证|渥太华大学offerUniversity of Ottawa,1,144,
3524,2017-03-08 06:26:34.029521 +07:00,悉尼大学毕业证Q/微86614733办理USYD毕业证成绩单#澳洲USYD教育部认证#悉尼大学学历学位认证University of Sydney,1,144,
3174,2017-03-07 14:16:41.469788 +07:00,UWO韦仕敦大学毕业证|西安大略大学文凭认证|Q微信1534584698|UWO本科研究生文凭学历|UWO学历学位认证|韦仕敦大学学历公证|offerUniversity of Western Ontario,1,144,
3085,2017-03-06 08:36:17.039486 +07:00,Hi from Burgos - Spain!,3,127,
2800,2017-02-22 06:10:04.734923 +07:00,"Buy Real/Fake Passports,Drivers license,ID cards, etc..( uniquedocuments@hotmail.com",2,144,
3672,2017-03-09 06:31:27.090922 +07:00,办爱丁堡玛格丽特皇后学院毕业证文凭|Q/微869520616|英国学历认证|英国文凭|英国成绩单QueenMargaretEdinburgh,1,144,
3292,2017-03-07 15:18:32.090829 +07:00,【加拿大文凭制作*湖首大学毕业文凭学位证书】Q/微信729926040湖首大学毕业证成绩单办理真实学历学位认证*加拿大假文凭假毕业证成绩单原版一比一制作Lakehead University,1,144,
3165,2017-03-07 14:13:55.831700 +07:00,麦吉尔大学毕业证|McGill文凭认证|Q微信1534584698|McGill本科研究生文凭学历|McGill学历学位认证|麦吉尔大学学历公证|麦吉尔大学offerMcGill University,1,144,
3299,2017-03-07 15:21:07.491875 +07:00,格拉茨技术大学毕业证｜格拉茨技术大学文凭认证｜Q/微信1534584698｜奥地利学士硕士学历学历咨询｜奥地利大学成绩单|理学历文凭公证认证|offer,1,144,
3180,2017-03-07 14:17:42.984674 +07:00,QU毕业证|皇后大学文凭认证|Q微信1534584698|皇后大学本科研究生文凭学历|理QU学历学位认证|皇后大学学历公证|offerQueen's University,1,144,
3181,2017-03-07 14:17:44.436061 +07:00,CU毕业证|卡尔顿大学文凭认证|Q微信1534584698|卡尔顿大学本科研究生文凭学历|CU学历学位认证|卡尔顿大学学历公证|卡尔顿大学offerCarleton University,1,144,
3191,2017-03-07 14:20:41.210231 +07:00,LU毕业证|劳伦森大学文凭认证|Q微信1534584698|劳伦森大学本科研究生文凭学历|LU学历学位认证|劳伦森大学学历公证|劳伦森大学offerLaurentian University,1,144,
3306,2017-03-07 15:45:54.964268 +07:00,南安普顿大学学历文凭Q/微86614733【US毕业证书成绩单】南安普顿大学学历学位认证/英国学位证University of Southampton,1,144,
3189,2017-03-07 14:20:33.374667 +07:00,特伦特大学毕业证|Trent大学文凭认证|Q微信1534584698|特伦特大学本科研究生文凭学历|Trent学历学位认证|特伦特大学学历公证|特伦特大学offerTrent University,1,144,
3186,2017-03-07 14:20:32.231802 +07:00,萨德伯里大学毕业证|Sudbury文凭认证|Q微信1534584698|萨德伯里大学本科研究生文凭学历|Sudbury学历学位认证|萨德伯里大学学历公证|萨德伯里大学offerUniversity of Sudbury,2,144,
3523,2017-03-08 06:26:14.474287 +07:00,麦觉里大学毕业证Q/微86614733办理MQ毕业证成绩单#澳洲MQ教育部认证#麦觉里大学学历学位认证Macquarie University,1,144,
3185,2017-03-07 14:20:30.025756 +07:00,湖首大学毕业证|Lakehead文凭认证|Q微信1534584698|湖首大学本科研究生文凭学历|Lakehead湖首学历认证|湖首学历学位认证|湖首大学offerLakehead University,2,144,
3283,2017-03-07 15:07:40.981072 +07:00,邦德大学毕业证｜邦德大学文凭认证｜Q微信1534584698★邦德大学文凭咨询★邦德大学学历认证公证｜邦德大学成绩单｜offer Bond University,2,144,
3190,2017-03-07 14:20:40.516602 +07:00,UOI毕业证|安大略理工大学文凭认证|Q微信1534584698|UOI本科研究生文凭学历|UOI学历学位认证|安大略理工大学学历公证|安大略理工大学offerUniversity of Ontario Insititute,1,144,
3182,2017-03-07 14:20:25.729427 +07:00,Montreal毕业证|蒙特利尔大学文凭认证|Q微信1534584698|蒙特利尔大学本科研究生文凭学历|Montreal学历学位认证|蒙特利尔大学学历公证|蒙特利尔大学offerUniversity de Montreal,1,144,
3188,2017-03-07 14:20:32.931482 +07:00,RU毕业证|瑞尔森理工大学文凭认证|Q微信1534584698|RU大学本科研究生文凭学历|RU学历学位认证|瑞尔森理工大学学历公证|瑞尔森理工大学offerRyerson Ploytechnic University,1,144,
3187,2017-03-07 14:20:32.529345 +07:00,温莎大学毕业证|Windsor文凭认证|Q微信1534584698|温莎大学本科研究生文凭学历|Windsor学历学位认证|温莎大学学历公证|offerUniversity of Windsor,1,144,
3204,2017-03-07 14:20:56.691302 +07:00,UL毕业证|莱斯布里奇大学文凭认证|Q微信1534584698|莱斯布里奇大学本科研究生文凭学历|UL莱斯布里奇学历学位认证|学历公证|莱斯布里奇大学offer University of Lethbridge,1,144,
1898,2017-01-13 03:46:08.060631 +07:00,How will the constitution and all the ministries be supported?,2,132,
3492,2017-03-08 00:27:33.050386 +07:00,"Buy High Quality Fake/Real passports,driving licenses,Visas,ID Cards,Certificates etc (globalsuperdocuments@gmail.com)",2,144,
3240,2017-03-07 14:42:30.878172 +07:00,MQ毕业证｜MQ文凭认证｜Q微信1534584698★MQ文凭咨询★MQ麦考瑞大学学历认证公证｜MQ成绩单｜offerMacquarie University,2,144,
3203,2017-03-07 14:20:50.591760 +07:00,AU毕业证|阿萨巴斯卡大学文凭认证|Q微信1534584698|阿萨巴斯卡大学本科研究生文凭学历|AU阿萨巴斯卡学历学位认证|阿萨巴斯卡大学学历公证|offerAthabasca University,1,144,
3200,2017-03-07 14:20:47.119101 +07:00,OUC毕业证|奥哥那根大学学院文凭认证|Q微信1534584698|奥哥那根大学本科研究生文凭学历|奥哥那根大学学历学位认证|奥哥那根大学学历公证|offerOkanagan University College,1,144,
3199,2017-03-07 14:20:46.770138 +07:00,UFV毕业证|费雷泽大学文凭认证|Q微信1534584698|UFV本科研究生文凭学历|UFV费雷泽学历学位认证|费雷泽大学学历公证|offerUniversity College of the Fraser Valley,1,144,
3198,2017-03-07 14:20:46.372112 +07:00,亚岗昆学院毕业证|Algonquin文凭认证|Q微信1534584698|亚岗昆学院本科研究生文凭学历|亚岗昆学院学历公证|亚岗昆学院offer Algonquin College,1,144,
